product_id,product_name,brand,category,price,discount_price,discount_percent,rating,reviews_count,skin_type,year,sales_count,revenue,wishlist_count,delivery_days,stock_status
885,Dove Skincare Product,Dove,Skincare,688,550.4,20,3.7,1810.0,,2024,1368,941184,899,6,In Stock
886,Nykaa Makeup Product,Nykaa,Makeup,1481,1184.8,20,4.1,2064.0,All,2025,4761,7051041,3235,5,Out of Stock
887,Mamaearth Makeup Product,Mamaearth,Makeup,684,513.0,25,,1030.0,,2025,3647,2494548,1281,4,Out of Stock
888,Nivea Haircare Product,Nivea,Haircare,681,578.85,15,3.8,1408.0,,2025,3812,2595972,2123,6,Out of Stock
889,L'Oreal Haircare Product,L'Oreal,Haircare,1481,1036.7,30,4.5,2725.0,,2025,4720,6990320,2616,4,Out of Stock
890,Maybelline Makeup Product,Maybelline,Makeup,687,515.25,25,3.7,1643.0,,2025,2240,1538880,1085,2,In Stock
891,Nykaa Skincare Product,Nykaa,Skincare,500,450.0,10,3.7,,Combination,2024,1042,521000,798,7,In Stock
892,L'Oreal Haircare Product,L'Oreal,Haircare,694,624.6,10,3.5,1735.0,,2024,2762,1916828,1971,6,In Stock
893,Minimalist Haircare Product,Minimalist,Haircare,301,240.8,20,3.9,2056.0,,2024,2242,674842,1454,2,In Stock
894,Dove Skincare Product,Dove,Skincare,296,207.2,30,3.6,1569.0,,2025,1298,384208,852,6,In Stock
895,Himalaya Makeup Product,Himalaya,Makeup,706,564.8,20,4.1,1601.0,,2024,3104,2191424,1647,1,Out of Stock
896,Lakme Skincare Product,Lakme,Skincare,318,238.5,25,3.6,1737.0,,2025,4648,1478064,3534,3,Out of Stock
897,Himalaya Haircare Product,Himalaya,Haircare,312,249.6,20,3.7,1887.0,,2024,4083,1273896,2642,2,Out of Stock
898,Lakme Makeup Product,Lakme,Makeup,1491,1043.7,30,4.4,2192.0,,2024,2047,3052077,1360,6,In Stock
899,Biotique Makeup Product,Biotique,Makeup,1490,1043.0,30,4.1,1426.0,,2025,4966,7399340,3629,3,Out of Stock
900,Himalaya Skincare Product,Himalaya,Skincare,697,557.6,20,4.1,1485.0,,2025,3737,2604689,1633,2,Out of Stock
901,Biotique Haircare Product,Biotique,Haircare,1502,1351.8,10,4.5,2123.0,,2025,2201,3305902,1548,5,In Stock
902,Maybelline Skincare Product,Maybelline,Skincare,696,522.0,25,3.7,2219.0,,2025,4068,2831328,1617,6,Out of Stock
903,Lakme Haircare Product,Lakme,Haircare,711,568.8,20,3.7,1751.0,,2025,3160,2246760,1493,5,Out of Stock
904,L'Oreal Skincare Product,L'Oreal,Skincare,315,267.75,15,3.7,1975.0,,2024,2020,636300,944,1,In Stock
905,Mamaearth Haircare Product,Mamaearth,Haircare,1501,1125.75,25,4.1,2308.0,,2025,247,370747,194,6,In Stock
906,Nykaa Haircare Product,Nykaa,Haircare,1000,700.0,30,3.8,1704.0,Combination,2024,2676,2676000,1948,7,In Stock
907,Biotique Skincare Product,Biotique,Skincare,279,223.2,20,3.6,2340.0,,2024,1252,349308,814,1,In Stock
908,Dove Skincare Product,Dove,Skincare,1496,1346.4,10,4.0,1971.0,,2025,2085,3119160,1383,3,In Stock
909,Biotique Makeup Product,Biotique,Makeup,696,556.8,20,3.7,1954.0,,2025,527,366792,306,2,In Stock
910,Nivea Haircare Product,Nivea,Haircare,498,398.4,20,3.9,1456.0,,2025,1304,649392,1008,4,In Stock
911,Biotique Skincare Product,Biotique,Skincare,1509,1056.3,30,4.4,,,2025,972,1466748,532,1,In Stock
912,Himalaya Skincare Product,Himalaya,Skincare,1501,1125.75,25,4.1,1349.0,,2024,469,703969,229,4,In Stock
913,Biotique Haircare Product,Biotique,Haircare,306,275.4,10,3.5,1407.0,,2025,2254,689724,859,4,In Stock
914,Himalaya Makeup Product,Himalaya,Makeup,284,227.2,20,3.8,1487.0,,2024,2647,751748,1834,2,In Stock
915,Lakme Skincare Product,Lakme,Skincare,1489,1265.65,15,4.1,1801.0,,2024,1170,1742130,780,3,In Stock
916,Minimalist Haircare Product,Minimalist,Haircare,502,351.4,30,3.9,1389.0,,2025,3118,1565236,1534,2,Out of Stock
917,L'Oreal Skincare Product,L'Oreal,Skincare,312,280.8,10,3.9,1336.0,,2024,1000,312000,312,6,In Stock
918,L'Oreal Skincare Product,L'Oreal,Skincare,703,562.4,20,3.7,1388.0,,2024,2386,1677358,1716,1,In Stock
919,Minimalist Haircare Product,Minimalist,Haircare,312,234.0,25,3.6,2102.0,,2025,2293,715416,700,4,In Stock
920,L'Oreal Makeup Product,L'Oreal,Makeup,284,198.8,30,4.0,1433.0,,2024,2695,765380,1756,2,In Stock
921,Mamaearth Haircare Product,Mamaearth,Haircare,717,609.45,15,4.0,,,2024,1907,1367319,1497,2,In Stock
922,Biotique Skincare Product,Biotique,Skincare,502,376.5,25,4.0,,,2025,4662,2340324,2418,2,Out of Stock
923,Nykaa Skincare Product,Nykaa,Skincare,1018,916.2,10,3.8,1450.0,Combination,2025,1915,1949470,799,1,In Stock
924,Dove Haircare Product,Dove,Haircare,294,235.2,20,4.0,1947.0,,2025,2962,870828,1932,3,In Stock
925,Biotique Haircare Product,Biotique,Haircare,1498,1273.3,15,4.3,1882.0,,2025,2903,4348694,2056,7,In Stock
926,Nykaa Makeup Product,Nykaa,Makeup,988,691.6,30,4.1,1710.0,Dry,2024,4960,4900480,2843,2,Out of Stock
927,Mamaearth Haircare Product,Mamaearth,Haircare,308,215.6,30,3.3,1342.0,,2025,3278,1009624,2568,1,Out of Stock
928,Lakme Skincare Product,Lakme,Skincare,987,740.25,25,4.4,1920.0,,2025,3769,3720003,1228,4,Out of Stock
929,Dove Skincare Product,Dove,Skincare,1001,700.7,30,4.0,1918.0,,2025,3278,3281278,1810,6,Out of Stock
930,Mamaearth Makeup Product,Mamaearth,Makeup,683,614.7,10,3.8,1488.0,,2024,2421,1653543,1595,7,In Stock
931,Himalaya Makeup Product,Himalaya,Makeup,280,252.0,10,3.7,2226.0,,2025,2941,823480,2150,5,In Stock
932,Dove Haircare Product,Dove,Haircare,484,387.2,20,3.6,1186.0,,2024,3806,1842104,1482,7,Out of Stock
933,Dove Skincare Product,Dove,Skincare,983,786.4,20,4.2,1853.0,,2025,4275,4202325,2992,7,Out of Stock
934,Biotique Skincare Product,Biotique,Skincare,282,253.8,10,3.9,1556.0,,2024,144,40608,82,1,In Stock
935,Biotique Haircare Product,Biotique,Haircare,297,222.75,25,3.3,1312.0,,2024,2724,809028,1357,5,In Stock
936,Maybelline Skincare Product,Maybelline,Skincare,294,235.2,20,3.5,1365.0,,2025,2005,589470,733,2,In Stock
937,Minimalist Skincare Product,Minimalist,Skincare,997,847.45,15,4.2,1865.0,,2025,843,840471,617,2,In Stock
938,Nykaa Makeup Product,Nykaa,Makeup,688,584.8,15,3.9,1708.0,Oily,2024,1884,1296192,713,7,In Stock
939,Minimalist Makeup Product,Minimalist,Makeup,501,350.7,30,3.7,,,2025,2166,1085166,985,1,In Stock
940,Biotique Makeup Product,Biotique,Makeup,704,563.2,20,3.8,1707.0,,2024,4156,2925824,1849,5,Out of Stock
941,Biotique Haircare Product,Biotique,Haircare,716,501.2,30,4.1,1442.0,,2024,3375,2416500,2483,2,Out of Stock
942,Lakme Haircare Product,Lakme,Haircare,686,548.8,20,3.8,1861.0,,2025,2969,2036734,1889,4,In Stock
943,Nivea Haircare Product,Nivea,Haircare,685,616.5,10,3.8,1810.0,,2024,2647,1813195,1848,3,In Stock
944,Biotique Makeup Product,Biotique,Makeup,1013,810.4,20,3.7,2041.0,,2024,3255,3297315,1384,3,Out of Stock
945,Maybelline Haircare Product,Maybelline,Haircare,679,543.2,20,3.8,1747.0,,2024,4857,3297903,2974,2,Out of Stock
946,Maybelline Skincare Product,Maybelline,Skincare,289,245.65,15,3.4,1743.0,,2024,864,249696,506,5,In Stock
947,Dove Haircare Product,Dove,Haircare,1015,913.5,10,4.0,1219.0,,2025,395,400925,282,6,In Stock
948,Maybelline Skincare Product,Maybelline,Skincare,1510,1208.0,20,4.1,1914.0,,2024,2399,3622490,1806,2,In Stock
949,Mamaearth Haircare Product,Mamaearth,Haircare,992,694.4,30,3.8,1632.0,,2024,412,408704,126,6,In Stock
950,Himalaya Haircare Product,Himalaya,Haircare,492,418.2,15,4.0,2235.0,,2025,2493,1226556,1588,6,In Stock
951,Minimalist Makeup Product,Minimalist,Makeup,691,621.9,10,3.8,1799.0,,2025,2315,1599665,754,5,In Stock
952,L'Oreal Makeup Product,L'Oreal,Makeup,493,369.75,25,3.5,1732.0,,2025,2238,1103334,1285,6,In Stock
953,Mamaearth Makeup Product,Mamaearth,Makeup,485,339.5,30,3.6,1681.0,,2024,3055,1481675,1355,4,Out of Stock
954,Nivea Makeup Product,Nivea,Makeup,680,612.0,10,4.1,1777.0,,2025,3331,2265080,1510,5,Out of Stock
955,L'Oreal Haircare Product,L'Oreal,Haircare,1498,1048.6,30,4.5,1795.0,,2024,1034,1548932,492,2,In Stock
956,Maybelline Makeup Product,Maybelline,Makeup,1494,1269.9,15,4.0,2348.0,,2025,1689,2523366,1031,7,In Stock
957,Dove Haircare Product,Dove,Haircare,294,249.9,15,3.9,2018.0,,2025,877,257838,409,4,In Stock
958,Biotique Haircare Product,Biotique,Haircare,317,285.3,10,3.8,1723.0,,2025,2780,881260,1852,1,In Stock
959,Nivea Makeup Product,Nivea,Makeup,715,643.5,10,3.6,1597.0,,2025,3581,2560415,1798,3,Out of Stock
960,Biotique Makeup Product,Biotique,Makeup,314,266.9,15,3.7,1653.0,,2024,4501,1413314,1504,2,Out of Stock
961,Minimalist Haircare Product,Minimalist,Haircare,311,279.9,10,3.7,1427.0,,2025,2985,928335,2065,2,In Stock
962,Nivea Makeup Product,Nivea,Makeup,505,404.0,20,3.9,2080.0,,2025,3926,1982630,1738,2,Out of Stock
963,Minimalist Haircare Product,Minimalist,Haircare,514,385.5,25,3.7,1603.0,,2025,176,90464,90,4,In Stock
964,Biotique Skincare Product,Biotique,Skincare,491,441.9,10,4.1,1638.0,,2025,3227,1584457,2074,1,Out of Stock
965,Dove Skincare Product,Dove,Skincare,495,420.75,15,3.7,2191.0,,2025,3106,1537470,1448,7,Out of Stock
966,Nykaa Skincare Product,Nykaa,Skincare,685,582.25,15,3.9,1292.0,Oily,2024,653,447305,214,5,In Stock
967,Maybelline Makeup Product,Maybelline,Makeup,307,214.9,30,3.9,1813.0,,2025,3499,1074193,1703,1,Out of Stock
968,Maybelline Makeup Product,Maybelline,Makeup,984,738.0,25,3.8,,,2025,4196,4128864,3240,4,Out of Stock
969,Biotique Skincare Product,Biotique,Skincare,700,630.0,10,3.7,1240.0,,2025,3583,2508100,2224,2,Out of Stock
970,Himalaya Makeup Product,Himalaya,Makeup,1500,1200.0,20,4.2,2114.0,,2025,3417,5125500,2172,3,Out of Stock
971,Mamaearth Makeup Product,Mamaearth,Makeup,312,280.8,10,3.4,1362.0,,2025,3418,1066416,2105,2,Out of Stock
972,Maybelline Skincare Product,Maybelline,Skincare,293,234.4,20,3.5,1795.0,,2024,3847,1127171,1536,5,Out of Stock
973,Nykaa Skincare Product,Nykaa,Skincare,1012,809.6,20,4.0,1412.0,Dry,2024,1842,1864104,937,6,In Stock
974,Nykaa Makeup Product,Nykaa,Makeup,1494,1120.5,25,4.1,987.0,Combination,2024,2911,4349034,1966,3,In Stock
975,Lakme Makeup Product,Lakme,Makeup,494,370.5,25,3.7,1803.0,,2024,3526,1741844,1236,2,Out of Stock
976,Dove Skincare Product,Dove,Skincare,993,844.05,15,3.7,1259.0,,2025,3467,3442731,1521,7,Out of Stock
977,Minimalist Skincare Product,Minimalist,Skincare,680,578.0,15,3.8,1351.0,,2025,1695,1152600,742,3,In Stock
978,Minimalist Haircare Product,Minimalist,Haircare,984,885.6,10,3.8,1886.0,,2024,1255,1234920,647,6,In Stock
979,Maybelline Skincare Product,Maybelline,Skincare,1484,1187.2,20,4.0,1262.0,,2025,3080,4570720,2433,1,Out of Stock
980,Nykaa Skincare Product,Nykaa,Skincare,491,368.25,25,,1915.0,Dry,2025,2922,1434702,975,4,In Stock
981,Biotique Haircare Product,Biotique,Haircare,683,478.1,30,4.1,,,2024,3122,2132326,1746,2,Out of Stock
982,Nivea Makeup Product,Nivea,Makeup,1504,1203.2,20,4.0,,,2025,1904,2863616,741,5,In Stock
983,Maybelline Skincare Product,Maybelline,Skincare,511,459.9,10,4.1,1883.0,,2024,4071,2080281,3197,1,Out of Stock
984,Nykaa Haircare Product,Nykaa,Haircare,510,433.5,15,4.1,2024.0,Oily,2025,4712,2403120,1680,2,Out of Stock
985,Himalaya Makeup Product,Himalaya,Makeup,485,412.25,15,4.0,1913.0,,2024,2758,1337630,1383,1,In Stock
986,Himalaya Makeup Product,Himalaya,Makeup,995,895.5,10,3.9,1567.0,,2024,3552,3534240,2376,5,Out of Stock
987,Biotique Skincare Product,Biotique,Skincare,490,441.0,10,4.1,1868.0,,2025,1382,677180,901,2,In Stock
988,Mamaearth Haircare Product,Mamaearth,Haircare,995,796.0,20,3.9,1928.0,,2024,251,249745,128,6,In Stock
989,Maybelline Haircare Product,Maybelline,Haircare,985,689.5,30,4.3,1527.0,,2025,3557,3503645,1683,6,Out of Stock
990,Dove Makeup Product,Dove,Makeup,511,408.8,20,3.8,1586.0,,2025,4262,2177882,2125,5,Out of Stock
991,Nivea Haircare Product,Nivea,Haircare,716,644.4,10,3.8,1680.0,,2025,624,446784,269,3,In Stock
992,Biotique Skincare Product,Biotique,Skincare,1480,1332.0,10,4.4,1703.0,,2025,586,867280,235,5,In Stock
993,Dove Skincare Product,Dove,Skincare,995,895.5,10,4.1,1577.0,,2024,1675,1666625,907,3,In Stock
994,Mamaearth Haircare Product,Mamaearth,Haircare,1496,1047.2,30,4.6,2644.0,,2024,2172,3249312,943,2,In Stock
995,L'Oreal Skincare Product,L'Oreal,Skincare,498,348.6,30,3.5,1828.0,,2024,435,216630,193,3,In Stock
996,Nivea Skincare Product,Nivea,Skincare,307,230.25,25,3.8,1832.0,,2024,3331,1022617,2093,2,Out of Stock
997,Dove Haircare Product,Dove,Haircare,291,232.8,20,3.3,1601.0,,2024,524,152484,410,2,In Stock
998,Nykaa Skincare Product,Nykaa,Skincare,704,528.0,25,4.2,1801.0,Oily,2025,467,328768,281,7,In Stock
999,Minimalist Skincare Product,Minimalist,Skincare,996,697.2,30,3.6,1864.0,,2025,3650,3635400,1235,4,Out of Stock
1000,Nykaa Haircare Product,Nykaa,Haircare,981,784.8,20,4.1,1955.0,Combination,2024,1004,984924,339,2,In Stock
1001,Nykaa Haircare Product,Nykaa,Haircare,1014,709.8,30,3.7,2054.0,Oily,2024,4908,4976712,3807,3,Out of Stock
1002,Nykaa Skincare Product,Nykaa,Skincare,994,695.8,30,3.9,2266.0,All,2025,1255,1247470,563,4,In Stock
1003,Dove Makeup Product,Dove,Makeup,288,244.8,15,3.4,2400.0,,2025,4809,1384992,1664,4,Out of Stock
1004,Dove Skincare Product,Dove,Skincare,994,894.6,10,3.9,1705.0,,2024,4170,4144980,2500,2,Out of Stock
1005,Himalaya Makeup Product,Himalaya,Makeup,304,273.6,10,3.4,1652.0,,2025,2040,620160,1248,5,In Stock
1006,Dove Skincare Product,Dove,Skincare,982,687.4,30,4.3,1418.0,,2025,4855,4767610,3030,5,Out of Stock
1007,Minimalist Skincare Product,Minimalist,Skincare,1008,907.2,10,4.0,2084.0,,2025,3622,3650976,1570,6,Out of Stock
1008,Dove Makeup Product,Dove,Makeup,1492,1268.2,15,4.3,2486.0,,2025,4430,6609560,1362,4,Out of Stock
1009,Dove Skincare Product,Dove,Skincare,1018,865.3,15,4.0,1769.0,,2025,4208,4283744,3292,2,Out of Stock
1010,Maybelline Haircare Product,Maybelline,Haircare,1501,1350.9,10,4.3,2224.0,,2025,4807,7215307,2045,7,Out of Stock
1011,Himalaya Skincare Product,Himalaya,Skincare,998,798.4,20,4.0,2016.0,,2024,2763,2757474,1762,5,In Stock
1012,Minimalist Haircare Product,Minimalist,Haircare,514,411.2,20,4.0,1400.0,,2025,2253,1158042,1471,7,In Stock
1013,Mamaearth Haircare Product,Mamaearth,Haircare,1514,1286.9,15,4.5,1735.0,,2025,3170,4799380,1917,2,Out of Stock
1014,Nivea Makeup Product,Nivea,Makeup,1518,1214.4,20,,1769.0,,2025,1016,1542288,463,2,In Stock
1015,L'Oreal Haircare Product,L'Oreal,Haircare,715,572.0,20,3.6,1997.0,,2024,4994,3570710,2175,4,Out of Stock
1016,Dove Skincare Product,Dove,Skincare,683,478.1,30,4.3,2031.0,,2025,3482,2378206,2085,7,Out of Stock
1017,Nykaa Haircare Product,Nykaa,Haircare,1484,1335.6,10,4.6,1956.0,Dry,2024,738,1095192,540,6,In Stock
1018,Himalaya Makeup Product,Himalaya,Makeup,289,245.65,15,3.5,2267.0,,2024,4293,1240677,3320,4,Out of Stock
1019,L'Oreal Haircare Product,L'Oreal,Haircare,490,367.5,25,3.8,1491.0,,2024,3751,1837990,1323,1,Out of Stock
1020,Maybelline Haircare Product,Maybelline,Haircare,495,445.5,10,3.9,1943.0,,2025,391,193545,147,7,In Stock
1021,L'Oreal Skincare Product,L'Oreal,Skincare,290,217.5,25,3.8,1502.0,,2025,1774,514460,1370,5,In Stock
1022,Minimalist Skincare Product,Minimalist,Skincare,1500,1350.0,10,4.3,1897.0,,2025,4472,6708000,2988,5,Out of Stock
1023,Maybelline Makeup Product,Maybelline,Makeup,484,338.8,30,4.0,2252.0,,2025,1842,891528,1365,5,In Stock
1024,Dove Haircare Product,Dove,Haircare,987,838.95,15,3.6,1826.0,,2025,1809,1785483,725,3,In Stock
1025,Minimalist Makeup Product,Minimalist,Makeup,1514,1286.9,15,4.1,,,2024,3262,4938668,1936,2,Out of Stock
1026,Mamaearth Haircare Product,Mamaearth,Haircare,1007,855.95,15,4.4,1647.0,,2024,1039,1046273,675,4,In Stock
1027,Nykaa Makeup Product,Nykaa,Makeup,499,349.3,30,3.7,1998.0,All,2025,2312,1153688,1479,5,In Stock
1028,Nivea Makeup Product,Nivea,Makeup,279,237.15,15,3.2,1543.0,,2024,2532,706428,1276,1,In Stock
1029,Lakme Haircare Product,Lakme,Haircare,484,435.6,10,3.6,1770.0,,2024,1001,484484,308,5,In Stock
1030,Nykaa Haircare Product,Nykaa,Haircare,688,481.6,30,4.3,1973.0,Combination,2025,772,531136,456,6,In Stock
1031,Himalaya Makeup Product,Himalaya,Makeup,296,222.0,25,3.5,1517.0,,2024,3439,1017944,1466,2,Out of Stock
1032,Maybelline Haircare Product,Maybelline,Haircare,310,263.5,15,3.5,1759.0,,2025,2129,659990,1117,7,In Stock
1033,Himalaya Makeup Product,Himalaya,Makeup,518,362.6,30,3.8,2285.0,,2025,2767,1433306,2154,2,In Stock
1034,Lakme Haircare Product,Lakme,Haircare,299,254.15,15,3.5,1225.0,,2024,2382,712218,1189,7,In Stock
1035,Biotique Makeup Product,Biotique,Makeup,498,398.4,20,3.7,2011.0,,2025,3426,1706148,2466,7,Out of Stock
1036,L'Oreal Makeup Product,L'Oreal,Makeup,502,351.4,30,3.7,1863.0,,2025,4574,2296148,1803,4,Out of Stock
1037,Minimalist Skincare Product,Minimalist,Skincare,989,840.65,15,4.3,2100.0,,2024,1550,1532950,986,3,In Stock
1038,Lakme Makeup Product,Lakme,Makeup,997,847.45,15,3.8,908.0,,2025,335,333995,264,7,In Stock
1039,Lakme Makeup Product,Lakme,Makeup,694,624.6,10,3.8,1501.0,,2025,3545,2460230,1244,7,Out of Stock
1040,Mamaearth Haircare Product,Mamaearth,Haircare,286,243.1,15,3.7,1969.0,,2024,2115,604890,643,4,In Stock
1041,Biotique Makeup Product,Biotique,Makeup,1497,1047.9,30,4.3,1403.0,,2024,818,1224546,422,5,In Stock
1042,Himalaya Haircare Product,Himalaya,Haircare,490,416.5,15,4.0,1310.0,,2024,3107,1522430,1075,6,Out of Stock
1043,Lakme Makeup Product,Lakme,Makeup,515,437.75,15,3.7,2023.0,,2025,4339,2234585,2925,1,Out of Stock
1044,Dove Skincare Product,Dove,Skincare,987,690.9,30,3.7,1789.0,,2024,2211,2182257,1674,4,In Stock
1045,Minimalist Skincare Product,Minimalist,Skincare,991,891.9,10,3.9,1549.0,,2024,3343,3312913,1728,3,Out of Stock
1046,Mamaearth Skincare Product,Mamaearth,Skincare,485,363.75,25,3.5,2016.0,,2024,996,483060,427,4,In Stock
1047,Himalaya Skincare Product,Himalaya,Skincare,999,899.1,10,4.1,1523.0,,2025,4976,4971024,2573,2,Out of Stock
1048,Dove Skincare Product,Dove,Skincare,1515,1060.5,30,3.9,1682.0,,2025,3385,5128275,2239,5,Out of Stock
1049,Himalaya Makeup Product,Himalaya,Makeup,305,213.5,30,3.6,1611.0,,2024,4200,1281000,1279,5,Out of Stock
1050,Biotique Haircare Product,Biotique,Haircare,1482,1037.4,30,3.9,,,2025,4945,7328490,2940,7,Out of Stock
1051,Minimalist Makeup Product,Minimalist,Makeup,306,275.4,10,3.8,1783.0,,2025,4923,1506438,2986,5,Out of Stock
1052,Himalaya Skincare Product,Himalaya,Skincare,1013,709.1,30,3.9,912.0,,2025,1531,1550903,947,5,In Stock
1053,L'Oreal Skincare Product,L'Oreal,Skincare,492,393.6,20,3.7,1806.0,,2025,1951,959892,821,5,In Stock
1054,Maybelline Haircare Product,Maybelline,Haircare,285,256.5,10,3.8,1583.0,,2025,3501,997785,2300,5,Out of Stock
1055,Mamaearth Skincare Product,Mamaearth,Skincare,1507,1205.6,20,4.1,1626.0,,2024,4114,6199798,1422,1,Out of Stock
1056,L'Oreal Makeup Product,L'Oreal,Makeup,1009,857.65,15,4.0,1688.0,,2025,104,104936,41,3,In Stock
1057,Biotique Haircare Product,Biotique,Haircare,1012,759.0,25,4.3,2258.0,,2025,1873,1895476,1383,7,In Stock
1058,Mamaearth Skincare Product,Mamaearth,Skincare,1496,1196.8,20,4.5,1666.0,,2025,3512,5253952,2350,5,Out of Stock
1059,L'Oreal Skincare Product,L'Oreal,Skincare,1007,906.3,10,,1617.0,,2025,3129,3150903,960,7,Out of Stock
1060,Minimalist Skincare Product,Minimalist,Skincare,994,745.5,25,3.8,1468.0,,2025,882,876708,374,3,In Stock
1061,Lakme Skincare Product,Lakme,Skincare,317,269.45,15,3.7,2056.0,,2024,4458,1413186,1815,6,Out of Stock
1062,Mamaearth Haircare Product,Mamaearth,Haircare,516,387.0,25,3.6,2216.0,,2025,2856,1473696,1243,5,In Stock
1063,Minimalist Haircare Product,Minimalist,Haircare,502,401.6,20,4.0,1814.0,,2025,2540,1275080,1076,7,In Stock
1064,Mamaearth Haircare Product,Mamaearth,Haircare,304,273.6,10,3.7,1833.0,,2024,377,114608,124,4,In Stock
1065,Nivea Haircare Product,Nivea,Haircare,994,745.5,25,4.3,1813.0,,2025,3360,3339840,1779,7,Out of Stock
1066,Lakme Haircare Product,Lakme,Haircare,300,255.0,15,3.6,2058.0,,2025,3350,1005000,2232,5,Out of Stock
1067,Minimalist Skincare Product,Minimalist,Skincare,290,203.0,30,3.8,1694.0,,2024,3725,1080250,2247,2,Out of Stock
1068,Dove Skincare Product,Dove,Skincare,501,350.7,30,3.6,1228.0,,2025,3104,1555104,1975,1,Out of Stock
1069,Mamaearth Haircare Product,Mamaearth,Haircare,315,220.5,30,3.9,2249.0,,2024,2193,690795,746,4,In Stock
1070,Himalaya Skincare Product,Himalaya,Skincare,1014,760.5,25,4.0,2252.0,,2024,1361,1380054,1055,4,In Stock
1071,Lakme Makeup Product,Lakme,Makeup,282,225.6,20,3.6,1867.0,,2025,3241,913962,2331,2,Out of Stock
1072,Biotique Haircare Product,Biotique,Haircare,510,433.5,15,3.7,1695.0,,2025,2588,1319880,1818,5,In Stock
1073,Mamaearth Haircare Product,Mamaearth,Haircare,488,414.8,15,3.5,1994.0,,2024,4033,1968104,2869,1,Out of Stock
1074,Minimalist Makeup Product,Minimalist,Makeup,1508,1055.6,30,4.4,1840.0,,2025,4597,6932276,3522,4,Out of Stock
1075,Dove Makeup Product,Dove,Makeup,697,522.75,25,3.7,1786.0,,2025,214,149158,122,1,In Stock
1076,Lakme Skincare Product,Lakme,Skincare,307,245.6,20,3.3,2451.0,,2025,4327,1328389,1731,4,Out of Stock
1077,Biotique Haircare Product,Biotique,Haircare,509,458.1,10,3.7,1960.0,,2025,872,443848,530,5,In Stock
1078,Lakme Haircare Product,Lakme,Haircare,1506,1129.5,25,3.9,1668.0,,2024,993,1495458,666,6,In Stock
1079,L'Oreal Skincare Product,L'Oreal,Skincare,983,688.1,30,3.7,,,2025,4475,4398925,2993,4,Out of Stock
1080,Lakme Makeup Product,Lakme,Makeup,1497,1347.3,10,4.1,1864.0,,2024,824,1233528,462,6,In Stock
1081,Minimalist Haircare Product,Minimalist,Haircare,703,492.1,30,3.5,1722.0,,2025,2248,1580344,751,4,In Stock
1082,Nivea Skincare Product,Nivea,Skincare,1012,708.4,30,,1808.0,,2024,3206,3244472,1556,3,Out of Stock
1083,Dove Haircare Product,Dove,Haircare,691,621.9,10,3.9,1947.0,,2024,4292,2965772,3263,5,Out of Stock
1084,Biotique Makeup Product,Biotique,Makeup,305,259.25,15,4.0,1655.0,,2024,3745,1142225,2217,2,Out of Stock
1085,Mamaearth Skincare Product,Mamaearth,Skincare,283,240.55,15,,1198.0,,2025,3502,991066,1993,6,Out of Stock
1086,Minimalist Makeup Product,Minimalist,Makeup,317,237.75,25,3.6,1630.0,,2024,964,305588,418,2,In Stock
1087,Minimalist Haircare Product,Minimalist,Haircare,1496,1271.6,15,4.5,1717.0,,2024,1358,2031568,657,5,In Stock
1088,Minimalist Haircare Product,Minimalist,Haircare,701,630.9,10,3.9,,,2025,4227,2963127,3160,7,Out of Stock
1089,L'Oreal Haircare Product,L'Oreal,Haircare,697,487.9,30,3.7,1949.0,,2025,563,392411,356,2,In Stock
